ipo_firm,year,forward_cnt4,forward_cnt5,forward_cnt7
Sirtris Pharmaceuticals Inc,2008,12,18,38
Sirtris Pharmaceuticals Inc,2010,22,35,57
Sirtris Pharmaceuticals Inc,2011,18,23,44
Sirtris Pharmaceuticals Inc,2012,28,38,53
Sirtris Pharmaceuticals Inc,2013,1,2,3
Sitel,2006,5,8,14
Sitel,2009,2,3,4
Sitel,2011,2,13,26
SkillSoft Corp,2007,4,6,12
Skullcandy Inc,2007,36,61,93
Skullcandy Inc,2008,16,20,43
Skullcandy Inc,2010,20,36,84
Skullcandy Inc,2011,68,111,149
Skullcandy Inc,2012,186,236,347
Skullcandy Inc,2013,429,546,668
Skullcandy Inc,2014,184,231,236
Skullcandy Inc,2015,59,61,61
Skullcandy Inc,2016,90,90,90
Skysat Communications Network,1996,7,7,15
Smart Modular Technologies,1997,13,14,16
Smart Modular Technologies,2002,17,26,37
Smart Modular Technologies,2004,1,2,4
Smart Modular Technologies,2007,0,1,1
Smart Modular Technologies,2009,1,1,1
Smart Modular Technologies,2010,15,27,41
Smart Modular Technologies,2011,32,50,64
Smart Modular Technologies,2012,15,22,30
Smart Modular Technologies,2013,4,5,6
Smart Modular Technologies,2014,8,10,10
Smart Modular Technologies,2015,1,1,1
Smart Modular Technologies Inc,1997,13,14,16
Smart Modular Technologies Inc,2002,17,26,37
Smart Modular Technologies Inc,2004,1,2,4
Smart Modular Technologies Inc,2007,0,1,1
Smart Modular Technologies Inc,2009,1,1,1
Smart Modular Technologies Inc,2010,15,27,41
Smart Modular Technologies Inc,2011,32,50,64
Smart Modular Technologies Inc,2012,15,22,30
Smart Modular Technologies Inc,2013,4,5,6
Smart Modular Technologies Inc,2014,8,10,10
Smart Modular Technologies Inc,2015,1,1,1
SMC,1988,5,6,9
SMC,1989,15,19,24
SMC,1990,18,22,28
SMC,1991,7,8,9
SMC,1992,7,9,12
SMC,1993,24,32,47
SMC,1994,35,72,95
SMC,1995,94,129,155
SMC,1996,85,118,150
SMC,1997,144,168,205
SMC,1998,149,179,222
SMC,1999,244,285,352
SMC,2000,111,124,197
SMC,2001,155,202,330
SMC,2002,165,208,307
SMC,2003,99,126,212
SMC,2004,88,108,174
SMC,2005,55,70,105
SMC,2006,223,243,297
SMC,2007,261,304,444
SMC,2008,199,223,579
SMC,2009,271,329,490
SMC,2010,226,312,421
SMC,2011,303,359,480
SMC,2012,373,444,585
SMC,2013,204,281,378
SMC,2014,213,252,260
SMC,2015,240,252,252
SMC,2016,150,150,150
Smith Corona,1988,12,15,23
Smith Corona,1989,35,47,56
Smith Corona,1990,19,22,26
Smith Corona,1991,16,19,23
Smith Corona,1992,8,10,10
Smith Corona,1993,9,10,10
Smith Corona,1995,79,97,123
Smith Corona,1998,1,3,5
Smith Corona,1999,10,11,13
Smith Corona,2000,8,9,10
SMITH LABORATORIES,1983,2,2,2
SMITH LABORATORIES,1984,2,2,2
SMITH LABORATORIES,1988,0,0,4
Smith Micro Software,2000,15,17,24
Smith Micro Software,2002,12,22,39
Smith Micro Software,2003,2,5,8
Smith Micro Software,2007,9,13,17
Smith Micro Software,2008,6,10,15
Smith Micro Software,2009,5,6,10
Smith Micro Software,2010,32,44,56
Smith Micro Software,2011,5,5,5
Smith Micro Software,2012,44,67,110
Smith Micro Software,2013,15,20,23
Smith Micro Software,2014,6,8,8
Smith Micro Software,2015,9,9,9
Snapple Beverage,1998,27,31,52
Snapple Beverage,1999,19,24,47
Snapple Beverage,2000,15,26,41
Snapple Beverage,2004,8,9,9
Snapple Beverage,2005,6,6,6
Snapple Beverage,2007,2,2,2
Snapple Beverage,2008,7,7,7
Snapple Beverage,2009,21,21,23
Snapple Beverage,2010,5,7,14
Snapple Beverage,2011,0,0,1
Socket Communications,2002,35,47,67
Socket Communications,2003,15,19,29
Socket Communications,2004,9,9,12
Socket Communications,2005,26,28,44
Socket Communications,2006,34,42,67
Socket Communications,2007,15,18,27
Socket Communications,2008,15,18,34
SOFTECH,1999,2,2,3
SOFTIMAGE,1997,0,0,2
SOFTIMAGE,1998,24,33,53
SOFTIMAGE,1999,9,16,44
SOFTWARE AG,1983,10,17,26
SOFTWARE AG,1985,4,6,8
SOFTWARE AG,1988,30,38,49
SOFTWARE AG,1989,3,3,6
SOFTWARE AG,1991,1,1,2
SOFTWARE AG,1994,123,178,280
SOFTWARE AG,1995,3,3,4
SOFTWARE AG,1996,17,22,37
SOFTWARE AG,1997,15,18,26
SOFTWARE AG,1998,27,40,65
SOFTWARE AG,1999,1,1,1
SOFTWARE AG,2000,62,93,155
SOFTWARE AG,2001,58,70,102
SOFTWARE AG,2004,66,106,190
SOFTWARE AG,2006,30,41,53
SOFTWARE AG,2007,38,52,97
SOFTWARE AG,2008,4,6,22
SOFTWARE AG,2009,20,26,37
SOFTWARE AG,2010,28,37,54
SOFTWARE AG,2011,23,28,31
SOFTWARE AG,2012,83,111,147
SOFTWARE AG,2013,101,131,172
SOFTWARE AG,2014,54,82,84
SOFTWARE AG,2015,98,107,107
SOFTWARE AG,2016,28,28,28
Software 2000,2004,1,1,1
Software.com Inc,2001,55,63,87
Sola International,1994,7,10,14
Sola International,1996,17,21,25
Sola International,1998,14,23,56
Sola International,1999,24,45,84
Sola International,2000,15,23,27
Sola International,2001,20,28,49
Sola International,2002,49,60,84
Sola International,2003,11,16,43
Sola International,2004,17,18,48
Sola International,2005,8,13,30
Sola International,2006,6,7,11
Solar-Mates,1996,3,3,5
SolarCity Corp,2010,18,23,39
SolarCity Corp,2011,48,60,103
SolarCity Corp,2012,2,3,6
SolarCity Corp,2014,15,21,22
SolarCity Corp,2015,60,62,62
SolarCity Corp,2016,99,99,99
SolarEdge Technologies Inc,2011,24,35,69
SolarEdge Technologies Inc,2012,46,78,138
SolarEdge Technologies Inc,2013,20,44,61
SolarEdge Technologies Inc,2014,49,70,76
SolarEdge Technologies Inc,2015,74,76,76
SolarEdge Technologies Inc,2016,99,99,99
SolarWinds Inc,2011,5,7,12
SolarWinds Inc,2012,8,10,15
SolarWinds Inc,2013,2,5,10
SolarWinds Inc,2014,13,16,17
SolarWinds Inc,2016,1,1,1
Solazyme Inc,2006,0,0,5
Solazyme Inc,2011,131,161,194
Solazyme Inc,2012,181,224,312
Solazyme Inc,2013,165,222,267
Solazyme Inc,2014,266,359,360
Solazyme Inc,2015,170,170,170
Solazyme Inc,2016,83,83,83
Solectron,1997,4,4,5
Solectron,1999,22,26,38
Solectron,2001,15,25,45
Solectron,2002,14,17,31
Solectron,2003,11,14,47
Solectron,2004,4,4,6
Solectron,2005,1,3,3
Solectron,2006,7,11,18
Solectron,2010,2,2,12
Solectron,2012,0,1,1
SoloPoint,1998,14,16,20
SoloPoint,1999,11,13,19
SoloPoint,2000,17,20,38
Somanetics,1986,8,10,23
Somanetics,1988,19,25,34
Somanetics,1989,9,11,13
Somanetics,1992,17,22,50
Somanetics,1993,9,14,17
Somanetics,1994,3,6,14
Somanetics,1995,4,5,12
Somanetics,1996,9,16,32
Somanetics,1997,0,1,2
Somanetics,1998,5,5,7
Somanetics,1999,9,14,25
Somanetics,2003,11,15,64
Somanetics,2010,27,35,60
Somatogen,1995,7,10,17
Somatogen,1996,11,18,26
Somatogen,1997,15,21,30
Somatogen,1998,13,20,25
Somaxon Pharmaceuticals,2011,2,5,11
Somnus Medical Technologies,1997,55,91,129
Somnus Medical Technologies,1998,287,391,498
Somnus Medical Technologies,1999,11,14,18
Somnus Medical Technologies,2000,21,30,57
Somnus Medical Technologies,2001,33,43,73
Somnus Medical Technologies,2002,0,0,1
Somnus Medical Technologies,2005,3,7,22
Sonat Offshore Drilling,1984,5,5,5
Sonat Offshore Drilling,1985,0,0,2
Sonex Research,1986,2,2,2
Sonex Research,1987,0,1,2
Sonex Research,1988,2,2,4
Sonex Research,1989,2,2,3
Sonex Research,1990,2,2,5
Sonex Research,1992,0,0,1
Sonex Research,1994,2,5,6
Sonex Research,1999,4,4,5
Sonex Research,2001,2,2,3
Sonic,1977,5,6,7
Sonic,1980,1,1,2
Sonic,1984,3,6,14
Sonic,1986,2,2,3
Sonic,1987,3,4,4
Sonic,1990,13,29,30
Sonic,1991,1,1,2
Sonic,1992,8,9,13
Sonic,1993,12,18,34
Sonic,1994,2,3,4
Sonic,1996,4,4,8
Sonic,1997,5,6,7
Sonic,1998,12,12,17
Sonic,1999,28,33,59
Sonic,2000,44,63,108
Sonic,2001,23,31,53
Sonic,2002,38,60,76
Sonic,2003,13,15,38
Sonic,2004,24,36,83
Sonic,2005,18,27,52
Sonic,2006,25,39,82
Sonic,2007,96,149,215
Sonic,2008,141,193,283
Sonic,2009,47,60,101
Sonic,2010,133,190,265
Sonic,2011,79,104,193
Sonic,2012,17,19,23
Sonic,2013,18,24,28
Sonic,2014,124,289,301
Sonic,2015,232,240,240
Sonic,2016,211,211,211
Sonic Innovations Inc,1999,15,18,21
Sonic Innovations Inc,2000,20,31,54
Sonic Innovations Inc,2001,18,26,48
Sonic Innovations Inc,2002,31,47,59
Sonic Innovations Inc,2003,10,11,23
Sonic Innovations Inc,2004,8,12,31
Sonic Innovations Inc,2006,1,1,5
Sonic Innovations Inc,2007,5,9,15
Sonic Innovations Inc,2008,17,27,39
Sonic Innovations Inc,2011,16,16,17
Sonic Innovations Inc,2012,4,5,8
Sonic Innovations Inc,2013,2,3,3
Sonic Solutions,1997,2,2,2
Sonic Solutions,1998,8,8,11
Sonic Solutions,2000,23,31,52
Sonic Solutions,2005,18,27,48
Sonic Solutions,2006,11,16,36
Sonic Solutions,2007,87,135,194
Sonic Solutions,2008,124,166,244
Sonic Solutions,2009,47,60,101
Sonic Solutions,2010,131,187,259
Sonic Solutions,2012,13,14,15
Sonic Solutions,2013,5,7,8
Sonic Solutions,2015,3,3,3
Sonics & Materials,1999,10,14,19
Sonics & Materials,2000,1,1,2
Sonics & Materials,2002,2,3,4
Sonics & Materials,2005,0,2,2
Sonics & Materials,2007,2,3,4
Sonics & Materials,2011,1,1,3
Sonics & Materials,2012,1,1,4
Sonics & Materials,2014,3,3,3
Sonics & Materials,2015,4,4,4
SonicWALL Inc,2005,14,21,56
SonicWALL Inc,2006,26,34,50
SonicWALL Inc,2007,77,97,141
SonicWALL Inc,2008,48,65,112
SonicWALL Inc,2009,118,165,236
SonicWALL Inc,2010,84,112,150
SonicWALL Inc,2011,98,128,164
SonicWALL Inc,2012,93,114,167
SonicWALL Inc,2013,58,72,79
SonicWALL Inc,2014,246,308,317
SonicWALL Inc,2015,37,38,38
Sono-Tek,1979,3,3,6
Sono-Tek,1981,2,2,3
Sono-Tek,1982,0,1,7
Sono-Tek,1985,14,15,19
Sono-Tek,1987,6,6,8
Sono-Tek,1988,10,13,15
Sono-Tek,1990,3,4,7
Sono-Tek,1991,1,2,2
Sono-Tek,1993,3,4,5
Sono-Tek,2010,0,1,3
Sono-Tek,2012,3,3,5
Sono-Tek,2016,1,1,1
Sonus Networks Inc,2001,11,15,20
Sonus Networks Inc,2002,5,7,14
Sonus Networks Inc,2005,22,34,66
Sonus Networks Inc,2006,20,25,75
Sonus Networks Inc,2007,2,2,6
Sonus Networks Inc,2009,10,13,16
Sonus Networks Inc,2010,21,25,31
Sonus Networks Inc,2011,2,6,11
Sonus Networks Inc,2012,0,1,2
Sonus Networks Inc,2013,66,76,92
Sonus Networks Inc,2014,13,17,18
Sonus Networks Inc,2015,14,16,16
Sonus Networks Inc,2016,8,8,8
Sonus Pharmaceuticals,1995,107,173,221
Sonus Pharmaceuticals,1996,205,248,345
Sonus Pharmaceuticals,1997,32,41,54
Sonus Pharmaceuticals,1998,61,76,86
Sonus Pharmaceuticals,1999,15,18,24
Sonus Pharmaceuticals,2000,1,1,3
Sonus Pharmaceuticals,2001,0,3,5
Sonus Pharmaceuticals,2002,8,11,14
Sonus Pharmaceuticals,2003,5,5,8
Sonus Pharmaceuticals,2004,2,2,4
Sonus Pharmaceuticals,2005,2,2,4
Sonus Pharmaceuticals,2006,9,13,28
Sonus Pharmaceuticals,2007,3,5,12
Sonus Pharmaceuticals,2010,2,2,2
SoundBite Communications Inc,2004,4,6,7
SoundBite Communications Inc,2006,2,3,7
SoundBite Communications Inc,2012,15,26,35
SoundBite Communications Inc,2013,24,27,29
SoundBite Communications Inc,2014,6,7,7
SoundBite Communications Inc,2015,7,7,7
SoundBite Communications Inc,2016,3,3,3
Sourcefire Inc,2007,38,44,62
Sourcefire Inc,2008,31,44,81
Sourcefire Inc,2009,37,53,89
Sourcefire Inc,2010,70,107,138
Sourcefire Inc,2011,47,60,76
Sourcefire Inc,2012,27,32,34
Sourcefire Inc,2013,30,33,39
Sourcefire Inc,2014,3,3,3
Southwall Technologies,1986,6,7,11
Southwall Technologies,1988,4,6,6
Southwall Technologies,1989,24,37,52
Southwall Technologies,1990,7,9,11
Southwall Technologies,1991,1,3,6
Southwall Technologies,1992,4,5,10
Southwall Technologies,1993,2,4,8
Southwall Technologies,1994,7,12,20
Southwall Technologies,1996,23,36,60
Southwall Technologies,1998,28,41,63
Southwall Technologies,1999,8,11,15
Southwall Technologies,2000,8,12,23
Southwall Technologies,2001,19,23,38
Southwall Technologies,2002,2,2,3
Southwall Technologies,2004,5,6,8
Southwall Technologies,2009,0,0,1
Southwall Technologies,2010,0,0,2
Southwall Technologies,2013,2,3,3
Southwall Technologies,2014,1,1,1
Spacehab,1998,14,16,21
Spacehab,1999,2,2,2
Spacehab,2001,2,6,16
Spacehab,2003,1,1,5
Spacehab,2007,1,2,3
Spacetec IMC,1995,1,3,5
Spacetec IMC,1997,35,42,49
Spacetec IMC,1998,6,6,8
Spansion,2004,12,13,13
Spansion,2005,4,5,11
Spansion,2006,189,289,515
Spansion,2007,232,336,586
Spansion,2008,148,213,378
Spansion,2009,91,117,188
Spansion,2010,187,252,387
Spansion,2011,265,363,767
Spansion,2012,171,228,312
Spansion,2013,118,146,187
Spansion,2014,130,168,177
Spansion,2015,36,36,36
Spatial Technology,1989,1,4,5
Spatial Technology,1990,3,3,3
Spatial Technology,1992,18,25,44
Spatial Technology,1993,2,3,6
Spatial Technology,1994,7,11,13
Spatial Technology,1996,4,6,12
Spatial Technology,1999,3,3,7
Spatial Technology,2000,4,10,32
Spatial Technology,2001,56,84,139
Spatial Technology,2002,6,15,21
Spatial Technology,2004,50,59,94
Spatial Technology,2005,9,15,24
Spatial Technology,2006,27,36,63
Spatial Technology,2007,50,62,77
Spatial Technology,2008,26,31,45
Spatial Technology,2009,58,77,98
Spatial Technology,2010,19,29,48
Spatial Technology,2011,5,8,13
Spatial Technology,2012,30,43,74
Spatial Technology,2013,26,43,73
Spatial Technology,2014,17,30,31
Spatial Technology,2015,10,10,10
Spatial Technology,2016,156,156,156
Special Devices,1981,0,1,1
Special Devices,1986,1,2,3
Special Devices,1991,7,7,10
Special Devices,1992,2,5,13
Special Devices,1994,1,1,3
Special Devices,1999,1,1,2
Special Devices,2000,0,1,1
Special Devices,2003,12,12,18
Special Devices,2004,5,7,16
Special Devices,2005,4,10,21
Special Devices,2006,16,18,28
Special Devices,2007,3,4,5
Special Devices,2008,4,8,11
Special Devices,2009,9,11,16
Special Devices,2010,2,2,2
Special Devices,2011,0,1,3
Special Metals Corp,1976,4,5,7
Special Metals Corp,1977,2,5,11
Special Metals Corp,1978,7,7,7
Special Metals Corp,1979,3,5,7
Special Metals Corp,1980,2,3,8
Special Metals Corp,1981,3,7,13
Special Metals Corp,1982,3,4,6
Special Metals Corp,1983,3,3,4
Special Metals Corp,1987,0,0,2
Special Metals Corp,1989,2,3,3
Special Metals Corp,1992,1,1,2
Special Metals Corp,1995,5,5,8
Specialty Equipment Companies,1988,1,1,2
Specialty Equipment Companies,1989,4,5,11
Specialty Equipment Companies,1990,9,10,14
Specialty Equipment Companies,1991,1,1,5
Specialty Equipment Companies,1992,9,12,15
Specialty Equipment Companies,1993,2,5,10
Specialty Equipment Companies,1994,9,11,15
Specialty Equipment Companies,1995,9,12,16
Specialty Equipment Companies,1996,16,17,26
Specialty Equipment Companies,1997,18,20,21
Specialty Equipment Companies,1998,7,12,16
Specialty Equipment Companies,1999,3,4,10
Specialty Equipment Companies,2000,5,6,10
Specialty Equipment Companies,2001,22,33,45
Specialty Equipment Companies,2002,21,32,44
Specialty Equipment Companies,2003,13,14,18
Specialty Laboratories,1993,3,4,11
Specialty Laboratories,1995,0,0,2
Specialty Paperboard,1991,0,0,3
SPECTRADYNE,1976,4,6,7
SPECTRADYNE,1977,0,1,5
SPECTRADYNE,1982,2,2,5
SPECTRADYNE,1987,2,2,2
SPECTRADYNE,1989,5,8,11
SPECTRADYNE,1991,1,2,2
SPECTRADYNE,1993,1,1,1
SPECTRADYNE,1994,5,7,8
SPECTRADYNE,1995,11,15,22
SPECTRADYNE,1998,7,7,12
SpectraLink,1993,39,71,113
SpectraLink,1994,4,12,19
SpectraLink,1996,3,3,7
SpectraLink,1997,18,27,59
SpectraLink,1998,3,12,15
SpectraLink,2002,2,6,10
SpectraLink,2007,5,11,11
SpectraLink,2009,2,3,4
SpectraLink,2013,0,2,3
SpectraLink,2015,7,7,7
Spectramed,1978,3,3,8
Spectramed,1987,4,7,10
Spectramed,1988,45,64,102
Spectramed,1990,13,17,29
Spectramed,1991,0,0,1
SPECTRAN CORP.,1987,15,17,22
SPECTRAN CORP.,1988,25,27,35
SPECTRAN CORP.,1989,20,22,24
SPECTRAN CORP.,1990,0,0,2
SPECTRAN CORP.,1994,6,8,9
SPECTRAN CORP.,1995,1,1,5
SPECTRAN CORP.,1996,2,3,4
Spectrian,1994,20,22,25
Spectrian,1995,0,1,5
Spectrian,1996,21,25,48
Spectrian,1997,4,7,19
Spectrian,1998,79,101,159
Spectrian,1999,96,144,209
Spectrian,2000,62,76,94
Spectrian,2001,20,31,48
Spectrian,2002,28,37,84
Spectrian,2003,8,15,23
SpectRx Inc,1998,17,21,27
SpectRx Inc,1999,47,59,81
SpectRx Inc,2000,72,91,156
SpectRx Inc,2001,49,65,106
SpectRx Inc,2002,2,2,2
SpectRx Inc,2003,31,45,90
SpectRx Inc,2004,9,15,40
SpectRx Inc,2005,53,109,345
SpectRx Inc,2006,35,59,125
SpectRx Inc,2007,21,43,80
SpectRx Inc,2008,24,43,77
SpectRx Inc,2014,0,0,1
Speechworks International Inc,1999,13,16,27
Speechworks International Inc,2000,6,7,8
Speechworks International Inc,2001,37,50,90
Speechworks International Inc,2002,21,28,56
Speechworks International Inc,2003,25,38,82
Speechworks International Inc,2005,4,10,21
Speechworks International Inc,2006,18,31,72
Speechworks International Inc,2007,8,13,17
Speechworks International Inc,2009,14,20,25
Sphinx Pharmaceuticals,1992,1,1,1
Sphinx Pharmaceuticals,1993,2,4,4
Sphinx Pharmaceuticals,1994,1,1,1
Sphinx Pharmaceuticals,1995,0,0,1
Spine-Tech,1991,13,21,57
Spine-Tech,1993,1,8,45
Spine-Tech,1995,43,70,134
Spine-Tech,1996,102,143,249
Spine-Tech,1997,119,172,309
Spine-Tech,1998,57,88,108
Spine-Tech,1999,8,14,17
Spine-Tech,2000,17,21,27
SPIRE CORPORATION,1979,15,19,24
SPIRE CORPORATION,1980,15,17,23
SPIRE CORPORATION,1981,0,0,1
SPIRE CORPORATION,1982,10,15,25
SPIRE CORPORATION,1983,3,8,14
SPIRE CORPORATION,1984,18,23,35
SPIRE CORPORATION,1985,3,3,5
SPIRE CORPORATION,1986,8,17,32
SPIRE CORPORATION,1987,10,17,29
SPIRE CORPORATION,1988,22,30,46
SPIRE CORPORATION,1989,10,12,26
SPIRE CORPORATION,1990,1,2,2
SPIRE CORPORATION,1991,9,11,14
SPIRE CORPORATION,1992,20,33,80
SPIRE CORPORATION,1993,28,32,41
SPIRE CORPORATION,1995,35,49,80
SPIRE CORPORATION,1996,22,35,58
SPIRE CORPORATION,1997,12,18,24
SPIRE CORPORATION,1998,6,9,14
SPIRE CORPORATION,2000,13,20,33
SPIRE CORPORATION,2001,4,6,9
SPIRE CORPORATION,2003,1,1,4
SPIRE CORPORATION,2006,3,14,30
SPIRE CORPORATION,2007,7,12,32
SPIRE CORPORATION,2009,6,7,7
SPIRE CORPORATION,2010,50,52,55
SPIRE CORPORATION,2011,2,3,4
SPIRE CORPORATION,2012,2,2,3
Splunk Inc,2011,5,11,12
Splunk Inc,2012,32,47,110
Splunk Inc,2013,107,169,324
Splunk Inc,2014,210,367,412
Splunk Inc,2015,651,718,718
Splunk Inc,2016,373,373,373
Sport Supply Group,1991,3,3,6
Sport Supply Group,1994,7,9,13
Sport Supply Group,1995,20,21,25
Sport Supply Group,1997,0,1,2
Sport Supply Group,2000,4,4,4
Sport Supply Group,2001,1,2,2
Sportmart,1994,2,2,2
Sports Sciences,1997,2,5,9
Sports Sciences,1998,20,20,20
SPR Inc,1990,2,3,3
SPR Inc,2012,14,23,44
SPR Inc,2014,58,77,80
SPR Inc,2015,14,15,15
SPR Inc,2016,25,25,25
Spreadtrum Communications Inc,2004,2,3,4
Spreadtrum Communications Inc,2006,1,1,1
Spreadtrum Communications Inc,2007,6,8,21
Spreadtrum Communications Inc,2009,7,9,11
Spreadtrum Communications Inc,2010,17,20,28
Spreadtrum Communications Inc,2011,4,4,4
Spreadtrum Communications Inc,2012,17,19,23
Spreadtrum Communications Inc,2013,6,6,7
Spreadtrum Communications Inc,2014,11,11,11
Spreadtrum Communications Inc,2015,23,25,25
Spreadtrum Communications Inc,2016,13,13,13
SPSS,1997,0,1,1
SPSS,2005,12,22,30
SPSS,2006,6,7,10
SPSS,2007,2,2,2
SPSS,2009,0,2,5
Spyglass,1999,42,50,80
Spyglass,2005,30,58,82
Spyglass,2006,1,1,5
Square Inc,2009,19,28,36
Square Inc,2010,11,12,17
Square Inc,2011,8,10,12
Square Inc,2012,94,113,143
Square Inc,2013,400,458,548
Square Inc,2014,455,555,576
Square Inc,2015,644,681,681
Square Inc,2016,468,468,468
SRA International Inc,2008,2,2,3
SRA International Inc,2010,5,6,10
SRA International Inc,2011,3,5,8
SRA International Inc,2012,1,6,7
SRA International Inc,2014,33,45,51
SRS Labs,1997,4,4,10
SRS Labs,1998,5,11,18
SRS Labs,1999,8,15,25
SRS Labs,2001,7,9,17
SRS Labs,2003,5,8,21
SRS Labs,2004,5,6,14
SRS Labs,2006,19,32,66
SRS Labs,2007,6,6,10
SRS Labs,2008,5,8,13
SRS Labs,2009,14,19,42
SRS Labs,2010,2,6,15
SRS Labs,2011,20,28,41
SRS Labs,2012,14,17,19
STAAR SURGICAL CO.,1984,6,9,15
STAAR SURGICAL CO.,1986,58,63,85
STAAR SURGICAL CO.,1987,8,10,14
STAAR SURGICAL CO.,1988,22,30,41
STAAR SURGICAL CO.,1996,53,70,96
STAAR SURGICAL CO.,1997,24,29,39
STAAR SURGICAL CO.,1998,46,67,86
STAAR SURGICAL CO.,1999,47,55,72
STAAR SURGICAL CO.,2000,20,23,29
STAAR SURGICAL CO.,2001,4,7,14
STAAR SURGICAL CO.,2002,2,3,3
STAAR SURGICAL CO.,2003,2,4,6
STAAR SURGICAL CO.,2004,8,12,25
STAAR SURGICAL CO.,2005,0,1,3
STAAR SURGICAL CO.,2006,2,2,8
STAAR SURGICAL CO.,2008,0,2,4
STAAR SURGICAL CO.,2010,0,1,4
STAAR SURGICAL CO.,2016,1,1,1
Stac Electronics,1991,5,5,10
Stac Electronics,1992,11,17,32
Stac Electronics,1995,21,24,37
Stac Electronics,1996,26,37,59
Stamps.com Inc,2001,9,20,24
Stamps.com Inc,2002,27,36,51
Stamps.com Inc,2003,12,13,21
Stamps.com Inc,2004,2,2,3
Stamps.com Inc,2005,51,70,129
Stamps.com Inc,2006,40,66,110
Stamps.com Inc,2007,125,181,262
Stamps.com Inc,2008,60,77,95
Stamps.com Inc,2009,51,67,89
Stamps.com Inc,2010,115,123,143
Stamps.com Inc,2011,78,115,226
Stamps.com Inc,2012,39,58,112
Stamps.com Inc,2013,26,42,80
Stamps.com Inc,2014,16,30,31
Stamps.com Inc,2015,20,23,23
Standard Parking Corp,2011,6,7,9
Stanley Inc,1976,2,2,4
Stanley Inc,1977,9,12,16
Stanley Inc,1978,13,14,17
Stanley Inc,1979,7,9,9
Stanley Inc,1980,17,20,29
Stanley Inc,1981,14,17,30
Stanley Inc,1982,13,24,46
Stanley Inc,1983,13,21,37
Stanley Inc,1984,20,24,37
Stanley Inc,1985,13,16,28
Stanley Inc,1986,25,28,37
Stanley Inc,1987,68,85,107
Stanley Inc,1988,45,50,68
Stanley Inc,1989,51,60,88
Stanley Inc,1990,35,43,60
Stanley Inc,1991,40,54,78
Stanley Inc,1992,60,89,155
Stanley Inc,1993,83,109,189
Stanley Inc,1994,76,113,195
Stanley Inc,1995,77,105,166
Stanley Inc,1996,76,113,208
Stanley Inc,1997,74,90,132
Stanley Inc,1998,117,154,218
Stanley Inc,1999,109,133,197
Stanley Inc,2000,124,147,220
Stanley Inc,2001,133,186,263
Stanley Inc,2002,190,265,408
Stanley Inc,2003,102,125,165
Stanley Inc,2004,93,143,231
Stanley Inc,2005,93,141,217
Stanley Inc,2006,83,145,253
Stanley Inc,2007,69,89,158
Stanley Inc,2008,53,76,110
Stanley Inc,2009,104,147,217
Stanley Inc,2010,357,469,644
Stanley Inc,2011,154,198,277
Stanley Inc,2012,199,263,392
Stanley Inc,2013,252,312,401
Stanley Inc,2014,318,443,473
Stanley Inc,2015,113,119,119
Stanley Inc,2016,100,100,100
Stant,1987,71,82,100
Stant,1988,75,88,110
Stant,1989,58,64,92
Stant,1990,23,31,52
Stant,1991,33,49,75
Stant,1992,50,64,85
Stant,1993,27,39,55
