ipo_firm,assignee_firm,ticker,is_common,patent_cnt
ON Technology,ON! Systems,ONTC,1,1
ON Technology,"On'Re Sport, Ltd.",ONTC,1,3
Oncogene Science,"Oncogene Science, Inc.",ONCS,0,16
OncoMed Pharmaceuticals Inc,"ONCOMED PHARMACEUTICALS, INC.",OMED,0,90
Onconova Therapeutics Inc,"Onconova Therapeutics, Inc.",ONTX,0,20
Oncor,"Oncor, Inc.",ONCR,0,24
ON Technology,One-On-One Learing Systems Partnership,ONTC,1,1
ON Technology,"One-On-One Sports, Inc.",ONTC,1,1
ONI Systems Corp,ONI Systems Corp.,ONIS,0,8
Online Resources & Commun,Online Resources & Communications Corp.,ORCC,0,3
ONSALE Inc,"Onsale, Inc.",ONSL,0,3
ONTRACK Data International,"Ontrack Data International, Inc.",ONDI,0,2
OnTrak Systems,"OnTrak Systems, Inc.",ONTK,0,34
ONYX Pharmaceuticals,Onyx Pharmaceuticals,ONXX,0,6
ONYX Pharmaceuticals,"Onyx Pharmaceuticals, Inc.",ONXX,0,52
Ooma Inc,"Ooma, Inc.",OOMA,0,25
Opal,Opal Acquisition Corporation,OPAL,1,1
Opal,Opal Limited,OPAL,1,2
Opal,Opal Manufacturing (1989) Ltd.,OPAL,1,1
Opal,Opal Manufacturing Ltd.,OPAL,1,1
Opal,"Opal Pacific, LLC",OPAL,1,1
Opal,Opal Producers Australia Limited,OPAL,1,2
Opal,Opal Resources Ltd.,OPAL,1,1
Opal,Opal Technologies Ltd.,OPAL,1,3
Opal,"Opal, Inc.",OPAL,1,1
Open Market,"Open Market Partners, Inc.",OMKT,1,4
Open Market,"Open Market, Inc.",OMKT,1,12
Open Market,"Open Market, Incorporated",OMKT,1,1
Open Text,Open Text Corporation,OTEX,1,120
Open Text,Open Text GXS ULC,OTEX,1,6
Open Text,"OPEN TEXT HOLDINGS, INC.",OTEX,1,21
Open Text,Open Text S.A.,OTEX,1,161
Open Text,Open Text SA ULC,OTEX,1,198
Open Text,Open Text Software GmbH,OTEX,1,2
OpenTable Inc,"OpenTable, Inc.",OPEN,0,13
OpGen Inc,"Opgen, Inc.",OPGN,0,8
Ophthalmic Imaging Systems,Ophthalmic Imaging Systems,OISI,0,4
Ophthotech,Ophthotech Corporation,OPHT,0,4
Oplink Communications Inc,"Oplink Communications, Inc.",OPLK,0,115
Oplink Communications Inc,"Oplink Communications, Inc. a Delaware corporation",OPLK,0,1
Opnet Technologies Inc,"Opnet Technologies, Inc.",OPNT,0,57
OpNext Inc,"Opnext Japan, Inc.",OPXT,0,136
OpNext Inc,"Opnext Subsystems, Inc.",OPXT,0,16
OpNext Inc,"Opnext, Inc.",OPXT,0,18
Opower Inc,"OPOWER, INC.",OPWR,0,34
Opta Food Ingredients,"Opta Food Ingredients, Inc.",OPTS,0,37
Optek Technology,Optek Corporation,OPTX,0,9
Optek Technology,"Optek Music Systems, Inc.",OPTX,0,8
Optek Technology,Optek Research Partners Limited,OPTX,0,1
Optek Technology,Optek S.A.,OPTX,0,1
Optek Technology,"Optek Technology, Inc.",OPTX,0,5
Optek Technology,Optek-Danulat GmbH,OPTX,0,4
"Optex Biomedical, Inc.","Optex Biomedical, Inc.",OPTX,0,8
OPTi,OPTi Inc.,OPTI,0,36
OPTi,Opti Japan Corporation,OPTI,0,2
OPTi,OPTI LTD,OPTI,0,1
OPTi,OPTI Medical Systems,OPTI,0,4
OPTi,"OPTI Medical Systems, Inc.",OPTI,0,1
OPTi,Opti Patent- Forschung-und Fabrikations AG,OPTI,0,1
OPTi,"Opti Patent-, Forschnungs-und Fabrikations-AG",OPTI,0,1
OPTi,"Opti Patent-, Forschung- und Fabrikations - AG",OPTI,0,1
OPTi,"Opti Patent-, Forschungs- und Fabrikations AG",OPTI,0,5
OPTi,"Opti Patent-, Forschungs- und Fabrikations-AG",OPTI,0,16
OPTi,"Opti Patent-, Forschungs-und Fabrikations AG",OPTI,0,1
OPTi,"Opti Patent-, Forschungs-und Fabrikations-AG",OPTI,0,6
OPTi,Opti Products Incorporated,OPTI,0,1
OPTi,"Opti Sensor Systems, LLC",OPTI,0,3
OPTi,Opti-Bike LLC,OPTI,0,2
OPTi,Opti-Clip International LLC,OPTI,0,4
OPTi,Opti-Clip Ltd.,OPTI,0,1
OPTi,Opti-Com Manufacturing Network Incorporated,OPTI,0,1
OPTi,"Opti-Copy, Inc.",OPTI,0,8
OPTi,"Opti-Grip, Inc.",OPTI,0,2
OPTi,"OPTI-HARVEST, INC.",OPTI,0,1
OPTi,Opti-Holding AG,OPTI,0,6
OPTi,OPTI-LOGIC CORPORATION,OPTI,0,4
OPTi,"Opti-Lume Industries, Inc.",OPTI,0,1
OPTi,"Opti-Patents-, Forschungs-und Fabrikations-AG",OPTI,0,1
OPTi,Opti-Source LLC,OPTI,0,1
OPTi,"Opti-Storm, LLC",OPTI,0,1
Optibase Ltd,Optibase Advanced Systems (1990) Ltd.,OBAS,0,2
Optibase Ltd,Optibase Ltd.,OBAS,0,8
Optibase Ltd,Optibase Technologies Ltd.,OBAS,0,1
Optical Communication Products,"Optical Communication Products, Inc.",OCPI,1,56
Optical Data Systems,"Optical Data Systems, Inc.",ODSI,1,1
Optical Sensors,Optical Sensors Incorporated,OPSI,1,29
Optimer Pharmaceuticals Inc,"Optimer Pharmaceuticals, Inc.",OPTR,0,16
Optium Corp,Optium Australia PTY Limited,OPTM,0,4
Optium Corp,Optium Corporation,OPTM,0,8
OPTROTECH LTD.,"Optrotech Ltd, Israel Company",OPTKF,0,1
OPTROTECH LTD.,Optrotech Ltd.,OPTKF,0,7
Oracle Systems,Oracle Systems Corporation,ORCL,1,1
Orange 21 Inc,Orange 21 North America Inc.,ORNG,1,1
OraPharma Inc,"Orapharma, Inc.",OPHM,0,12
Oratec Interventions Inc,"Oratec Interventions, Inc.",OTEC,0,54
Oravax,OraVax-Merieux Co.,ORVX,0,4
Oravax,"OraVax, Inc.",ORVX,0,10
ORBCOMM Inc,"Orbcomm Global, L.P.",ORBC,0,1
ORBCOMM Inc,ORBCOMM LLC,ORBC,0,4
ORBCOMM Inc,"Orbcomm Sens, LLC",ORBC,0,1
Orbis,"ORBIS BIOSCIENCES, INC.",ORBS,0,4
Orbis,Orbis Canada Limited,ORBS,0,23
Orbis,ORBIS Corporation,ORBS,0,58
Orbis,Orbis Health Solutions LLC,ORBS,0,8
Orbis,"Orbis Intelligent Systems, Inc.",ORBS,0,2
Orbis,Orbis Patents Limited,ORBS,0,14
Orbis,"Orbis Robotics, Inc.",ORBS,0,1
Orbis,"ORBIS TECHNOLOGIES, INC.",ORBS,0,10
Orbis,"ORBIS WHEELS, INC.",ORBS,0,10
Orbis,Orbis Will GmbH & Co. KG,ORBS,0,5
Orbis,Orbis-Werk Groten GmbH & Co. KG,ORBS,0,1
Orbit Semiconductor,"Orbit Semiconductor, Inc.",ORRA,1,1
Orbital Sciences,Orbital Sciences Corporation,ORBI,1,35
Orbital Sciences,Orbital Sciences Corporation II,ORBI,1,5
Orbitz Inc.,Orbitz LLC,ORBZ,0,8
Orbitz Inc.,"Orbitz Worldwide, L.l.C.",ORBZ,0,2
Orbitz Worldwide Inc,"Orbitz Worldwide, L.l.C.",OWW,0,2
Orchid BioSciences Inc,"Orchid BioSciences, Inc.",ORCH,0,24
Orchids Paper Products Co,Orchids Paper Products Company,TIS,1,6
Orckit Communications,Orckit Communications Ltd.,ORCT,0,16
Orexigen Therapeutics Inc,"Orexigen Therapeutics, Inc.",OREX,0,17
Organic Inc,"Organic Cautery, LLC",OGNC,1,2
Organic Inc,ORGANIC CHEMICAL LLC,OGNC,1,1
Organic Inc,"ORGANIC CONSTRUCTION SYSTEM, S.A. DE C.V.",OGNC,1,9
Organic Inc,Organic Display Technology,OGNC,1,3
Organic Inc,ORGANIC ENERGY CORPORATION,OGNC,1,11
Organic Inc,ORGANIC ENERGY DEVICES (OED),OGNC,1,1
Organic Inc,Organic Evolution Pty Ltd,OGNC,1,1
Organic Inc,ORGANIC FUEL TECHNOLOGY A/S,OGNC,1,1
Organic Inc,"Organic Fuels Algae Technologies, LLC",OGNC,1,3
Organic Inc,Organic Interceptor Products Limited,OGNC,1,1
Organic Inc,Organic Lighting Technologies LLC,OGNC,1,2
Organic Inc,"Organic Medical Ventures, L.L.C.",OGNC,1,1
Organic Inc,"Organic Motion, Inc.",OGNC,1,1
Organic Inc,Organic Power ASA,OGNC,1,1
Organic Inc,Organic Products Co.,OGNC,1,1
Organic Inc,Organic Resource Management Inc.,OGNC,1,2
Organic Inc,Organic Resource Technologies Limited,OGNC,1,1
Organic Inc,ORGANIC RESPONSE INVESTORS PTY LTD.,OGNC,1,1
Organic Inc,Organic Spintronics S.r.l.,OGNC,1,1
Organic Inc,"Organic Technology, Inc.",OGNC,1,1
Organic Inc,"ORGANIC TRANSIT, INC.",OGNC,1,1
Organic Inc,Organic Vision Inc.,OGNC,1,5
Organic Inc,"ORGANIC WASTE MANAGEMENT, LLC",OGNC,1,1
Organic Inc,"Organic Waste Systems, naamloze vennootschap",OGNC,1,4
Organogenesis,Organogenesis Inc.,ORGS,0,49
Orion Energy Systems Inc,"Orion Energy Systems, Inc.",OESX,1,82
Orion Power Holdings Inc,Orion Power Holdings,ORN,1,1
Ormat Technologies Inc,"Ormat Technologies, Inc.",ORA,0,60
OroAmerica,"OroAmerica, Inc.",OROA,0,23
Ortel,Ortel Corporation,ORTL,0,22
Orthofix International,Orthofix International B.V.,OFIX,0,2
OrthoLogic,Orthologic Corp.,OLGC,0,25
Orthomet,"Orthomet, Inc.",OMET,0,6
Orthopedic Technology,Orthopedic & Spine Development,ORTH,0,1
Orthopedic Technology,ORTHOPEDIC ANALYSIS LLC,ORTH,0,1
Orthopedic Technology,"Orthopedic Contour Systems, Inc.",ORTH,0,1
Orthopedic Technology,Orthopedic Design,ORTH,0,5
Orthopedic Technology,"Orthopedic Designs North America, Inc.",ORTH,0,2
Orthopedic Technology,"Orthopedic Designs, Inc.",ORTH,0,6
Orthopedic Technology,Orthopedic Development Corporation,ORTH,0,16
Orthopedic Technology,"Orthopedic Equipment Company, Inc.",ORTH,0,4
Orthopedic Technology,Orthopedic Innovation Centre Inc.,ORTH,0,1
Orthopedic Technology,"ORTHOPEDIC MEDICAL CHANNELS, LLC",ORTH,0,3
Orthopedic Technology,ORTHOPEDIC NAVIGATION LTD.,ORTH,0,2
Orthopedic Technology,"Orthopedic Source, Inc.",ORTH,0,2
Orthopedic Technology,"Orthopedic Specialties, Inc.",ORTH,0,1
Orthopedic Technology,"Orthopedic Surgical Supplies, LLC",ORTH,0,2
Orthopedic Technology,Orthopedic System Inc.,ORTH,0,1
Orthopedic Technology,"Orthopedic Systems, Inc.",ORTH,0,21
Orthopedic Technology,Orthopedic Technology Incorporated,ORTH,0,1
Orthopedic Technology,"Orthopedic Technology, Inc.",ORTH,0,7
Oryx Technology,Oryx Corporation,ORYX,0,1
Oryx Technology,Oryx Energy Company,ORYX,0,12
Oryx Technology,Oryx Holdings Pty Ltd.,ORYX,0,2
Oryx Technology,Oryx Instruments and Materials Corp.,ORYX,0,1
Oryx Technology,Oryx Technology Corporation,ORYX,0,3
Oryx Technology,ORYX VISION LTD.,ORYX,0,1
Oryx Technology,"Oryx, Inc.",ORYX,0,1
Oshkosh Truck,Oshkosh Truck Corporation,OTRKB,0,76
Osiris Therapeutics Inc,"Osiris Therapeutics, Inc.",OSIR,0,51
Osteotech,Osteotech of Virginia,OSTE,0,1
Osteotech,"Osteotech, Inc.",OSTE,0,89
Osteotech,"Osteotech, Inc. (a Delaware Corp.)",OSTE,0,1
Ostex International,"Ostex International, Inc.",OSTX,0,2
Otonomy Inc,"OTONOMY, INC.",OTIC,0,34
Outlook Graphics,Outlook Graphics Corporation,OUTL,1,1
Overland Data Inc,"Overland Data, Inc.",OVRL,1,12
Overstock.com,"Overstock.com, Inc.",OSTK,0,23
Owen Healthcare Inc,"Owen Healthcare, Inc.",OWEN,1,2
Owens-Illinois,Owens-Illinois Closure Inc.,OI,1,334
Owens-Illinois,"Owens-Illinois Closures, Inc.",OI,1,1
Owens-Illinois,Owens-Illinois Clousre Inc.,OI,1,1
Owens-Illinois,Owens-Illinois Glass Container Inc.,OI,1,28
Owens-Illinois,Owens-Illinois HealthCare Packaging Inc.,OI,1,5
Owens-Illinois,Owens-Illinois Plastic Products Inc.,OI,1,112
Owens-Illinois,Owens-Illinois Plastics Products Inc.,OI,1,1
Owens-Illinois,Owens-Illinois Prescription Products Inc.,OI,1,10
Owens-Illinois,Owens-Illinois Television Products Inc.,OI,1,14
Owens-Illinois,Owens-Illinois Televison Products Inc.,OI,1,1
Owens-Illinois,"Owens-Illinois, Inc.",OI,1,1089
OXiGENE,"OXiGENE, Inc.",OXGN,0,26
OXYGEN ENRICHMENT,"Oxygen Enrichment Co., Ltd.",OECO,1,1
P-COM,"P-Com, Inc.",PCMS,1,6
Pacer,"Pacer Engineered Systems, Inc.",PACR,0,1
Pacer,"Pacer Industries, Inc.",PACR,0,10
Pacer,"Pacer Manufacturing Co., Inc.",PACR,0,1
Pacer,"Pacer Systems, Inc.",PACR,0,9
Pacer,Pacer Technology,PACR,0,2
Pacer,"Pacer Technology and Resources, Inc.",PACR,0,15
Pacer,"Pacer Technology Co., Ltd.",PACR,0,4
Pacer,Pacer Turbines Limited,PACR,0,1
Pacer,"Pacer Works, Ltd.",PACR,0,1
Pacific Biosciences of CA Inc,"Pacific Biosciences of California, Inc.",PACB,0,295
Pacific Nuclear Systems,"Pacific Nuclear Systems, Inc.",PACN,1,6
PacificHealth Laboratories,"PacificHealth Laboratories, Inc.",PHLI,0,5
Pacira Pharmaceuticals Inc,"Pacira Pharmaceuticals, Inc.",PCRX,0,17
Packaged Ice Inc,"Packaged Ice, Inc.",ICED,1,3
Packard BioScience Co,Packard BioScience Company,PBSC,0,8
Packard BioScience Co,Packard Biosciences Company,PBSC,0,1
Packeteer Inc,"Packeteer, Inc.",PKTR,0,94
PACO PHARMACEUTICAL,Paco Pharmaceutical Services,PPSI,0,1
Paco Pharmaceutical Services,Paco Pharmaceutical Services,PACO,0,1
PACO PHARMACEUTICAL,"Paco Pharmaceutical Services, Inc.",PPSI,0,2
Paco Pharmaceutical Services,"Paco Pharmaceutical Services, Inc.",PACO,0,2
PacTel,Pactel Communications Companies,PTW,0,1
PacTel,PacTel Corporation,PTW,0,10
Pain Therapeutics Inc,"Pain Therapeutics, Inc.",PTIE,0,15
PairGain Technologies,"Pairgain Technologies, Inc.",PAIR,0,9
Palo Alto Networks Inc,PALO ALTO NETWORKS (ISRAEL ANALYTICS) LTD.,PANW,1,6
Palo Alto Networks Inc,"Palo Alto Networks, Inc.",PANW,1,211
Palomar Medical Technologies,"Palomar Medical Technologies, Inc.",PMTI,0,46
Palomar Medical Technologies,"Palomar MedicalTechnologies, Inc.",PMTI,0,1
PanAmSat,Panamsat Corporation,SPOT,0,4
Panavision Inc,Panavision Europe Limited,PVI,0,2
Panavision Inc,"Panavision Federal Systems, LLC",PVI,0,1
Panavision Inc,Panavision Imaging LLC,PVI,0,10
Panavision Inc,"Panavision International, L.P.",PVI,0,30
Panavision Inc,"Panavision, Inc.",PVI,0,33
Panavision Inc,"Panavision, Incorporated",PVI,0,17
PANCRETEC INC.,"Pancretec, Inc.",PNCR,0,2
Pandora Media Inc,"Pandora Media, Inc.",P,1,30
PANSOPHIC SYSTEMS,"Pansophic Systems, Incorporated",PANS,0,1
Papa John's International,"Papa John's International, Inc.",PZZA,1,6
PAR TECHNOLOGY,Par 3 Enterprises Corporation,PARR,1,1
PAR TECHNOLOGY,"Par 4 Enterprises, Inc.",PARR,1,1
PAR TECHNOLOGY,"Par 6 Originals, Incorporated",PARR,1,1
PAR TECHNOLOGY,"Par Action Golf, Inc.",PARR,1,1
PAR TECHNOLOGY,Par Aide Products Co.,PARR,1,13
PAR TECHNOLOGY,Par Enterprises,PARR,1,1
PAR TECHNOLOGY,"PAR Financial Services, Inc.",PARR,1,1
PAR TECHNOLOGY,Par Goverment Systems Corporation,PARR,1,1
PAR TECHNOLOGY,Par Government Systems Corporation,PARR,1,3
PAR TECHNOLOGY,"Par Industries, Inc.",PARR,1,14
PAR TECHNOLOGY,PAR Marketing,PARR,1,1
PAR TECHNOLOGY,"PAR Medical, Inc.",PARR,1,2
PAR TECHNOLOGY,"PAR Microsystems, Inc.",PARR,1,2
PAR TECHNOLOGY,Par Nado Inc.,PARR,1,2
PAR TECHNOLOGY,"Par Pharmaceutical, Inc.",PARR,1,31
PAR PHARMACEUTICALS,"Par Pharmaceuticals, Inc.",PARP,1,2
PAR TECHNOLOGY,"Par Pharmaceuticals, Inc.",PARR,1,2
PAR TECHNOLOGY,PaR Systems Corp.,PARR,1,3
PAR TECHNOLOGY,"PaR Systems, Inc.",PARR,1,25
PAR TECHNOLOGY,"Par Technologies, LLC",PARR,1,5
PAR TECHNOLOGY,Par Technology Corporation,PARR,1,28
PAR TECHNOLOGY,Par Value International Limited,PARR,1,1
PAR TECHNOLOGY,"Par-Go, LLC",PARR,1,1
PAR TECHNOLOGY,Par-Kan Company,PARR,1,2
PAR TECHNOLOGY,Par-Pak Ltd.,PARR,1,13
PAR TECHNOLOGY,Par-Ten Products Ltd.,PARR,1,3
PAR TECHNOLOGY,Par-Way Group,PARR,1,23
Paracelsian,"Paracelsian, Inc.",PRLN,0,3
Paradigm Technology,"Paradigm BioDevices, Inc.",PRDM,1,1
Paradigm Technology,"Paradigm Biomedical, Inc.",PRDM,1,2
Paradigm Technology,Paradigm Biotechnologies Partnership,PRDM,1,3
Paradigm Technology,Paradigm Circuit Solutions Inc.,PRDM,1,2
Paradigm Technology,"Paradigm Diagnostics, Inc.",PRDM,1,4
Paradigm Technology,Paradigm Drilling Services Limited,PRDM,1,2
Paradigm Technology,Paradigm Electronics Inc.,PRDM,1,9
Paradigm Technology,Paradigm Energy Research Corporation,PRDM,1,2
Paradigm Technology,Paradigm Environmental Technologies Inc.,PRDM,1,2
Paradigm Technology,Paradigm Five Pty. Ltd.,PRDM,1,1
Paradigm Technology,PARADIGM FLOW SERVICES LIMITED,PRDM,1,3
Paradigm Technology,Paradigm Focus Product Development Inc.,PRDM,1,3
Paradigm Technology,Paradigm France,PRDM,1,1
Paradigm Genetics Inc,"Paradigm Genetics, Inc.",PDGM,1,22
Paradigm Technology,"Paradigm Genetics, Inc.",PRDM,1,22
Paradigm Geophysical Ltd,Paradigm Geophysical (Luxembourg) S.a.r.l.,PGEOF,0,3
Paradigm Technology,Paradigm Geophysical (Luxembourg) S.a.r.l.,PRDM,1,3
Paradigm Geophysical Ltd,Paradigm Geophysical Ltd.,PGEOF,0,10
Paradigm Technology,Paradigm Geophysical Ltd.,PRDM,1,10
Paradigm Technology,Paradigm Health and Wellness,PRDM,1,6
Paradigm Technology,PARADIGM HEALTH SCIENCES PTY LTD,PRDM,1,2
Paradigm Technology,"Paradigm Health Systems International, Inc.",PRDM,1,1
Paradigm Technology,Paradigm Inc.,PRDM,1,6
Paradigm Technology,PARADIGM INDUSTRIES AUSTRALIA PTY LTD,PRDM,1,1
Paradigm Technology,"Paradigm International, Inc.",PRDM,1,1
Paradigm Technology,"Paradigm Lasers, Inc.",PRDM,1,2
Paradigm Technology,Paradigm Ltd.,PRDM,1,3
Paradigm Technology,"Paradigm Manufacturing, Inc.",PRDM,1,1
Paradigm Technology,Paradigm Medical Corporation,PRDM,1,1
Paradigm Technology,Paradigm Medical Industries Inc.,PRDM,1,1
Paradigm Technology,"Paradigm Medical, LLC",PRDM,1,1
Paradigm Technology,Paradigm Multimedia LLC,PRDM,1,1
Paradigm Technology,"Paradigm of New York, LLC",PRDM,1,2
Paradigm Technology,Paradigm Oilfield Services Limited,PRDM,1,2
Paradigm Technology,"Paradigm Oilfield Technologies, B.V.",PRDM,1,1
Paradigm Technology,"PARADIGM ONE, LLC",PRDM,1,2
Paradigm Technology,"Paradigm Optics, Incorporated",PRDM,1,3
Paradigm Technology,"Paradigm Packaging, Inc.",PRDM,1,4
Paradigm Technology,"Paradigm Packinging, Inc.",PRDM,1,1
Paradigm Technology,"Paradigm Plastic Products, LLC",PRDM,1,2
Paradigm Technology,"Paradigm Products, Inc.",PRDM,1,1
Paradigm Technology,Paradigm Research Corporation,PRDM,1,1
Paradigm Technology,Paradigm Research LLC,PRDM,1,1
Paradigm Technology,PARADIGM SCIENCES LTD.,PRDM,1,23
Paradigm Technology,Paradigm Services Limited,PRDM,1,9
Paradigm Technology,Paradigm Shift Technologies Inc.,PRDM,1,2
Paradigm Technology,PARADIGM SHIFTING SOLUTIONS,PRDM,1,3
Paradigm Technology,"PARADIGM SOCIAL MEDIA, LLC",PRDM,1,1
Paradigm Technology,"Paradigm Sourcing, LLC",PRDM,1,1
Paradigm Technology,"Paradigm Spine, LLC",PRDM,1,30
Paradigm Technology,"Paradigm SRP, LLC",PRDM,1,1
Paradigm Technology,"Paradigm Style, LLC.",PRDM,1,1
Paradigm Technology,PARADIGM SUPERCRITICAL INNOVATIONS LLC,PRDM,1,1
Paradigm Technology,Paradigm Technology Services B.V.,PRDM,1,3
Paradigm Technology,"Paradigm Technology, Inc.",PRDM,1,20
Paradigm Technology,Paradigm Therapeutics Ltd,PRDM,1,1
Paradigm Technology,"Paradigm Waterworks, LLC",PRDM,1,2
Paradigm Technology,"Paradigm Wireless Communications, LLC",PRDM,1,2
Paradigm Technology,"Paradigm Wireless Systems, Inc.",PRDM,1,2
PARADYNE CORP,Paradyne Corporation,PDY,0,281
PARADYNE CORP,Paradyne CorporationLargo,PDY,0,1
PARADYNE CORP,Paradyne Croporation,PDY,0,1
PARADYNE CORP,"Paradyne Technologies, Inc.",PDY,0,4
Paragon Trade Brands,"Paragon Trade Brands, Inc.",PTB,0,95
Parametric Technology,Parametric Dining LLC,PMTC,0,1
Parametric Technology,"Parametric Portfolio Associates, LLC",PMTC,0,1
Parametric Technology,Parametric Sound Corporation,PMTC,0,4
Parametric Technology,Parametric Systems Pty Ltd,PMTC,0,1
Parametric Technology,Parametric Technology Corporation,PMTC,0,30
Paravant Computer Systems,"Paravant Computer Systems, Inc.",PVATV,0,1
ParcPlace Systems,ParcPlace Systems,PARQ,0,1
Parexel International,PAREXEL INTERNATIONAL CORPORATION,PRXL,0,4
PAR TECHNOLOGY,Parfums Ted Lapidus (Societe par Actions Simplifiee),PARR,1,1
ParkerVision,"ParkerVision, Inc.",PRKR,0,223
PARLEX CORPORATION,Parlex Corporation,PRLX,0,12
Parlux Fragrances,"Parlux Fragrances, Inc.",PARL,0,15
Pathe Computer Control Systems,"Pathe Computer Control Systems, Inc.",QILT,0,2
PathoGenesis,PathoGenesis Corporation,PGNS,0,11
PATIENT TECH,"Patient Technology, Inc.",PTIX,1,2
Patten,"Patten Industries, Inc.",PATN,0,1
Patten,Patten Partnership Ltd.,PATN,0,1
PAVmed Inc,PAVmed Inc.,PAVMU,0,5
Paypal Inc,Paypal International Limited,PYPL,1,12
Paypal Inc,Paypal Israel Ltd.,PYPL,1,1
Paypal Inc,"PayPal, Inc.",PYPL,1,1003
PC Connection Inc,"PC Connection, Inc.",PCCC,1,7
PCA INTERNATIONAL,"PCA International, Inc.",PCAI,0,2
PCD,PCD Inc.,PCDI,0,4
PCD,PCD Polymere Gesellschaft m.b.H.,PCDI,0,18
PCD,PCD Polymers Gesellschaft m.b.H.,PCDI,0,1
pcOrder.com,"pcOrder.com, Inc.",PCOR,0,2
PCS,"PCS CO., LTD.",PCSI,1,1
PCS,PCS Company,PCSI,1,2
PCS,"PCS FERGUSON, INC.",PCSI,1,7
PCS,PCS Holding B.V.,PCSI,1,2
PCS,PCS Limited,PCSI,1,1
PCS,"PCS Microcell International, Inc.",PCSI,1,5
PCS,PCS Nitrogen Fertilizer LP,PCSI,1,1
PCS,"PCS Nitrogen, Inc.",PCSI,1,1
PCS,"PCS Oilfield Services, LLC",PCSI,1,1
PCS,PCS PC-Systeme Entwicklungs-und Produktionsgesellschaft mbH & Co. KG,PCSI,1,1
PCS,"PCS Solutions, LLC",PCSI,1,5
PCS,PCS Wireless,PCSI,1,9
PDA Engineering,PDA Engineering,PDAS,0,10
PDA Engineering,"PDA Engineering, Inc.",PDAS,0,1
PDF Solutions Inc,PDF Solutions S.A.,PDFS,1,1
PDF Solutions Inc,"PDF Solutions, Inc.",PDFS,1,158
Peabody Energy Corp,Peabody Energy Corporation,BTU,1,1
Peachtree Fiberoptics,"Peachtree Fiberoptics, Inc.",PFII,0,1
Peak International Ltd,Peak International Ltd.,PEAK,1,3
Peak International Ltd,"Peak International, Inc.",PEAK,1,3
Peapod Inc,"Peapod Systems, Inc.",PPOD,0,1
Peapod Inc,"Peapod, Inc.",PPOD,0,1
PECO II Inc,"Peco II, Inc.",PIII,0,11
Peerless Systems,Peerless Systems Corporation,PRLS,0,12
Peerless Systems,"Peerless Systems Imaging Products, Inc.",PRLS,0,1
Peerless Systems,"Peerless Systems, Inc.",PRLS,0,1
Pegasystems,Pegasystems Inc.,PEGA,0,26
Pemstar Inc,"Pemstar, Inc.",PMTR,0,18
Penederm,"Penederm, Inc.",DERM,0,3
Penson Worldwide Inc,"Penson Worldwide, Inc.",PNSN,0,4
Penumbra Inc,"Penumbra Brands, LLC",PEN,0,2
Penumbra Inc,"Penumbra, Inc.",PEN,0,17
PeopleSoft,"PeopleSoft, Inc.",PSFT,0,12
Perception Technology,Perception Digital Limited,PCEP,1,9
Perception Technology,Perception Digital Technology (BVI) Limited,PCEP,1,1
Perception Technology,"Perception Electronics, Inc.",PCEP,1,2
Perception Technology,Perception Incorporated,PCEP,1,6
Perception Technology,Perception Information Co.,PCEP,1,1
Perception Technology,Perception Raisonnement Action en Medecine,PCEP,1,19
Perception Technology,"Perception Robotics, Inc.",PCEP,1,2
Perception Technology,Perception Software Corporation,PCEP,1,1
Perception Technology,"Perception Systems, Inc.",PCEP,1,2
Perception Technology,"Perception Technologies, LLC",PCEP,1,1
Perception Technology,"Perception, Inc.",PCEP,1,6
Perceptron,"Perceptron, Inc.",PRCP,0,66
PERCEPTRONICS,"Perceptronics Solutions, Inc.",PERC,0,1
Perclose,"Perclose, Inc.",PERC,0,16
Peregrine Semiconductor Corp,Peregrine Semiconductor Corporation,PSMI,0,233
Peregrine Systems Inc,"Peregrine Systems, Inc.",PRGN,0,5
Perfect World Co Ltd,"Perfect World Co., Ltd.",PWRD,1,1
Performance Technologies,"Performance 1 Marine, Inc.",PTIX,1,3
Performance Technologies,Performance Abrasives Incorporated,PTIX,1,1
Performance Technologies,"Performance Accountability, LLC",PTIX,1,1
Performance Technologies,"Performance Analytics, Inc.",PTIX,1,2
Performance Technologies,Performance and Privacy Ireland Limited,PTIX,1,5
Performance Technologies,Performance Apparel Corporation,PTIX,1,9
Performance Technologies,"Performance Assessment Network, Inc.",PTIX,1,2
Performance Technologies,Performance Assment Network,PTIX,1,1
Performance Technologies,Performance Assurance Systems LLC,PTIX,1,2
Performance Technologies,"Performance Attainment Associates, Inc.",PTIX,1,1
Performance Technologies,"Performance Automotive Group, Inc.",PTIX,1,1
Performance Technologies,"Performance Boring Technologies, Inc.",PTIX,1,2
